Power Consumption,Power Generation,Battery Contribution (Charge/Discharge)
34.873511904761905,81.39401604240797,46.520504137646064
34.873511904761905,78.96537649520684,44.091864590444935
34.873511904761905,81.64137732167843,46.76786541691653
34.873511904761905,79.3440145631311,44.47050265836919
34.873511904761905,82.00725677757434,47.133744872812436
34.873511904761905,80.58455312234722,45.71104121758531
34.873511904761905,79.13366646267026,44.26015455790836
34.873511904761905,80.67762083959406,45.80410893483215
34.873511904761905,81.84417478937145,46.970662884609546
34.873511904761905,80.61114597276881,45.737634068006905
34.873511904761905,80.91034671917033,46.03683481440843
34.873511904761905,79.55018047286273,44.67666856810083
34.873511904761905,80.46309730805366,45.58958540329176
34.873511904761905,80.5721180020783,45.69860609731639
34.873511904761905,80.24780017633667,45.37428827157476
34.873511904761905,80.889270201651,46.015758296889096
34.873511904761905,80.70671946570074,45.83320756093884
34.873511904761905,78.89105749877012,44.01754559400822
34.873511904761905,81.50703451967215,46.63352261491024
34.873511904761905,79.63099002773127,44.75747812296937
34.873511904761905,80.81515654862874,45.94164464386683
34.873511904761905,80.43935188135201,45.565839976590105
34.873511904761905,80.83645022593555,45.962938321173645
34.873511904761905,80.77469679892855,45.90118489416664
34.873511904761905,80.29535465766914,45.42184275290723
34.873511904761905,79.77860215285011,44.90509024808821
34.873511904761905,81.3654573692336,46.49194546447169
34.873511904761905,81.03484557296619,46.161333668204286
34.873511904761905,79.34754510803062,44.47403320326871
34.873511904761905,79.83382648012811,44.960314575366205
34.873511904761905,80.46938236710288,45.595870462340976
34.873511904761905,80.88100242678405,46.007490522022145
34.873511904761905,80.98752120189556,46.114009297133656
34.873511904761905,79.91426202329713,45.04075011853522
34.873511904761905,81.22386122087386,46.35034931611195
34.873511904761905,81.58995641408927,46.71644450932737
34.873511904761905,80.09424770550972,45.22073580074781
34.873511904761905,81.0018203305916,46.128308425829694
34.873511904761905,80.15596920418766,45.28245729942575
34.873511904761905,80.69020280742555,45.816690902663645
34.873511904761905,81.06947506095143,46.19596315618953
34.873511904761905,81.01358653003511,46.14007462527321
34.873511904761905,80.5971439553094,45.7236320505475
34.873511904761905,79.85878565931009,44.98527375454818
34.873511904761905,79.6944684887794,44.8209565840175
34.873511904761905,79.67426504327439,44.80075313851248
34.873511904761905,80.04134017126233,45.16782826650043
34.873511904761905,79.21719374490131,44.3436818401394
34.873511904761905,80.01284833825663,45.13933643349473
34.873511904761905,81.14235539735112,46.26884349258922
34.873511904761905,80.4843529550922,45.6108410503303
34.873511904761905,80.78885849724247,45.91534659248057
34.873511904761905,80.15597605697994,45.28246415221803
34.873511904761905,79.87642996153555,45.002918056773645
34.873511904761905,81.02700189797555,46.15348999321365
34.873511904761905,79.08264493290022,44.20913302813832
34.873511904761905,81.65516985719873,46.781657952436824
34.873511904761905,79.96342012577867,45.08990822101676
34.873511904761905,80.26544427616138,45.39193237139947
34.873511904761905,80.62114273543145,45.74763083066954
34.873511904761905,79.89633896937319,45.022827064611285
34.873511904761905,81.28827652592248,46.41476462116058
34.873511904761905,81.3740134894087,46.50050158464679
