84.0329199227462,-143.2948256377,317085.127591765
84.0077100038721,-162.495751634911,317273.001495983
83.366128579643,-179.723440077428,317414.588295494
82.2599894892324,166.97478172034,317509.913153886
80.8563392061206,157.310510233599,317559.236831446
79.2712594719873,150.299134127779,317563.053568983
77.5739009168903,145.093668564633,317522.087885037
75.8043774720869,141.113701712865,317437.290300704
73.9864771786476,137.982173171309,317309.832010613
72.1348358273134,135.453764754681,317141.09852266
70.2588132968538,133.365638597454,316932.68229321
68.3646150645716,131.606918493191,316686.374388645
66.4564898067765,130.100131115752,316404.155208046
64.5374299430134,128.789806435407,316088.184306035
62.6095960748652,127.635332108997,315740.789358536
60.6745827188738,126.606367925948,315364.454318251
58.7335897361026,125.679832412484,314961.806810468
56.7875359615941,124.837876997814,314535.604823475
54.8371363834959,124.066494775855,314088.722751553
52.8829557304155,123.35454611321,313624.136851971
50.9254464238265,122.693063700951,313144.910180739
48.9649759428472,122.074748628111,312654.177075002
47.0018468766337,121.493599341176,312155.127252973
45.0363118343456,120.944634590521,311650.989604895
43.0685846780087,120.42368384904,311145.01575108
41.0988490852415,119.927226898485,310640.463445121
39.1272651450763,119.452269639612,310140.579902194
37.1539744853651,118.996246978253,309648.585133914
35.1791042900505,118.556946137842,309167.655372165
33.2027704671458,118.13244555514,308700.906665047
31.2250801596944,117.721065758931,308251.378728266
29.2461337429887,117.321329592635,307822.019135075
27.2660264161007,116.931929706555,307415.667927119
25.2848494700106,116.551701818433,307035.042727291
23.3026912956963,116.179602541665,306682.724433999
21.3196381814822,115.81469086456,306361.143573936
19.3357749384126,115.456112563922,306072.567387681
17.3511853844773,115.103086969635,305819.087719163
15.3659527124929,114.754895667806,305602.609776113
13.3801597618464,114.410872727228,305424.841824488
11.3938892107851,114.07039619449,305287.28587487
9.40722370323694,113.732880601127,305191.229413738
7.42024592206502,113.397770288484,305137.738226873
5.43303861906663,113.064533366802,305127.650355992
3.44568461081643,112.732656204749,305161.571223575
1.45826674854027,112.401638272153,305239.869954024
-0.529132130457148,112.070987264309,305362.676912553
-2.51642926274978,111.740214390455,305529.882476124
-4.50354202335147,111.408829733274,305741.137043613
-6.49038798822486,111.076337588648,305995.852285158
-8.47688498804763,110.742231675813,306293.20362351
-10.4629511463579,110.405990159163,306632.133932992
-12.4485048948471,110.067070323549,307011.35843473
-14.4334649580198,109.724902825464,307429.370759966
-16.4177502986759,109.378885371572,307884.450146694
-18.4012800146295,109.028375675746,308374.66972858
-20.3839731757023,108.67268349705,308897.905869118
-22.3657485882302,108.311061580162,309451.848488502
-24.3465244719674,107.942695181256,310034.012325438
-26.3262180312191,107.566689894318,310641.749071488
-28.3047448980368,107.18205735998,311272.260311253
-30.2820184201019,106.787698356679,311922.611198062
-32.2579487590255,106.382382642398,312589.744791494
-34.2324417558367,105.964724724216,313270.496980473
-36.2053975081783,105.533154559645,313961.611913399
-38.1767085877591,105.085881797222,314659.757855188
-40.1462578046245,104.62085184607,315361.543389884
-42.1139153950302,104.135691452715,316063.533886855
-44.0795354685381,103.6276407214,316762.268148414
-46.0429514927938,103.093467435059,317454.275156938
-48.0039705134366,102.529358104906,318136.090840287
-49.9623656913751,101.930777976371,318804.274775376
-51.9178665723438,101.292289276043,319455.426751283
-53.8701462577906,100.607312497799,320086.203115067
-55.8188042785355,99.8678089772386,320693.332825537
-57.763343413254,99.0638530814519,321273.633142737
-59.7031378260778,98.1830472121177,321824.024883497
-61.6373885230287,97.2097090057858,322341.547176268
